"keyName","value","prob","cont_prob"
"census bureau data showing",1,0.000186601977980967,0.25
"single family detached homes",1,0.000186601977980967,0.25
"family detached homes represented",1,0.000186601977980967,0.25
"prolapse flat velocity curve",1,0.000186601977980967,0.25
"devine intervention coincidence luck",1,0.000186601977980967,0.25
"move things around alot",1,0.000186601977980967,0.25
"single mum vanessa paradis",1,0.000186601977980967,0.25
"mum vanessa paradis struggling",1,0.000186601977980967,0.25
"started watching planet earth",1,0.000186601977980967,0.25
"richard hammond mother hates",1,0.000186601977980967,0.25
"poaching elephants much worse",1,0.000186601977980967,0.25
"starving little lion cup",1,0.000186601977980967,0.25
"little lion cup got",1,0.000186601977980967,0.25
"lion cup got progressively",1,0.000186601977980967,0.25
"cup got progressively louder",1,0.000186601977980967,0.25
"shivering little black bears",1,0.000186601977980967,0.25
"overall face wetness became",1,0.000186601977980967,0.25
"face wetness became overwhelming",1,0.000186601977980967,0.25
"studio careblend pressed u",1,0.000186601977980967,0.25
"careblend pressed u s",1,0.000186601977980967,0.25
"pressed u s cdn",1,0.000186601977980967,0.25
"ever took english lit",1,0.000186601977980967,0.25
"took english lit will",1,0.000186601977980967,0.25
"english lit will appreciate",1,0.000186601977980967,0.25
"everything john derbyshire says",1,0.000186601977980967,0.25
"major driving force slavery",1,0.000186601977980967,0.25
"abolished throughout britain's possessions",1,0.000186601977980967,0.25
"popcorn sutton's truck read",1,0.000186601977980967,0.25
"sutton's truck read never",1,0.000186601977980967,0.25
"truck read never let",1,0.000186601977980967,0.25
"easy reads page turners",1,0.000186601977980967,0.25
"ba book iii will",1,0.000186601977980967,0.25
"hope thayne keeps writing",1,0.000186601977980967,0.25
"counter terrorism gaining operational",1,0.000186601977980967,0.25
"terrorism gaining operational experience",1,0.000186601977980967,0.25
"giant fat goose liver",1,0.000186601977980967,0.25
"hard three hundred cash",1,0.000186601977980967,0.25
"one debit account atm",1,0.000186601977980967,0.25
"debit account atm fraud",1,0.000186601977980967,0.25
"inflation prices will eventually",1,0.000186601977980967,0.25
"prices will eventually stop",1,0.000186601977980967,0.25
"will eventually stop falling",1,0.000186601977980967,0.25
"food security increases food",1,0.000186601977980967,0.25
"security increases food security",1,0.000186601977980967,0.25
"making fresh food available",1,0.000186601977980967,0.25
"first tentative foot forward",1,0.000186601977980967,0.25
"tentative foot forward frowning",1,0.000186601977980967,0.25
"seven last place finishes",1,0.000186601977980967,0.25
"two ton anchors weighing",1,0.000186601977980967,0.25
"good eating tomorrow chinese",1,0.000186601977980967,0.25
"eating tomorrow chinese hot",1,0.000186601977980967,0.25
"tomorrow chinese hot pot",1,0.000186601977980967,0.25
"chinese hot pot mmmm",1,0.000186601977980967,0.25
"german major von weich",1,0.000186601977980967,0.25
"major von weich uses",1,0.000186601977980967,0.25
"poetic breath following april",1,0.000186601977980967,0.25
"breath following april now",1,0.000186601977980967,0.25
"following april now please",1,0.000186601977980967,0.25
"april now please share",1,0.000186601977980967,0.25
"cashew nuts cup optional",1,0.000186601977980967,0.25
"crackle paint picket fence",1,0.000186601977980967,0.25
"distress ink walnut stain",1,0.000186601977980967,0.25
"warrior poses yoga squats",1,0.000186601977980967,0.25
"chair poses will increase",1,0.000186601977980967,0.25
"large muscles therefore burning",1,0.000186601977980967,0.25
"chandra namaskar moon salutation",1,0.000186601977980967,0.25
"many squats trikonasana etc",1,0.000186601977980967,0.25
"ambitions clearly ceding power",1,0.000186601977980967,0.25
"e books anna hooper",1,0.000186601977980967,0.25
"books anna hooper form",1,0.000186601977980967,0.25
"anna hooper form bristol",1,0.000186601977980967,0.25
"hooper form bristol libraries",1,0.000186601977980967,0.25
"form bristol libraries gave",1,0.000186601977980967,0.25
"public library consortium approach",1,0.000186601977980967,0.25
"born two mondays ago",1,0.000186601977980967,0.25
"something heavy pretty much",1,0.000186601977980967,0.25
"heavy pretty much yeah",1,0.000186601977980967,0.25
"pretty much yeah p",1,0.000186601977980967,0.25
"daughter sister cousin friend",1,0.000186601977980967,0.25
"sister cousin friend stranger",1,0.000186601977980967,0.25
"endless titles happy happy",1,0.000186601977980967,0.25
"something nobody nohow nowhere",1,0.000186601977980967,0.25
"nobody nohow nowhere ever",1,0.000186601977980967,0.25
"somebody else somehow else",1,0.000186601977980967,0.25
"else somehow else somewhere",1,0.000186601977980967,0.25
"somehow else somewhere else",1,0.000186601977980967,0.25
"else somewhere else every",1,0.000186601977980967,0.25
"somewhere else every individual's",1,0.000186601977980967,0.25
"else every individual's experience",1,0.000186601977980967,0.25
"realistic unique individually tailored",1,0.000186601977980967,0.25
"unique individually tailored experience",1,0.000186601977980967,0.25
"patek philippe different watches",1,0.000186601977980967,0.25
"guitarist david wyatt became",1,0.000186601977980967,0.25
"many black belt retreats",1,0.000186601977980967,0.25
"next morning feeling achingly",1,0.000186601977980967,0.25
"morning feeling achingly sad",1,0.000186601977980967,0.25
"glass half full sort",1,0.000186601977980967,0.25
"buy waffle makers blu",1,0.000186601977980967,0.25
"waffle makers blu ray",1,0.000186601977980967,0.25
"makers blu ray players",1,0.000186601977980967,0.25
"retail establishment private property",1,0.000186601977980967,0.25
"pepper spray tear gas",1,0.000186601977980967,0.25
"friendly local television news",1,0.000186601977980967,0.25
"local television news reporters",1,0.000186601977980967,0.25
"mccain actually wanted tiny",1,0.000186601977980967,0.25
"actually wanted tiny fey",1,0.000186601977980967,0.25
"better yet cynical cyndy",1,0.000186601977980967,0.25
"new school year yesterday",1,0.000186601977980967,0.25
"brand spankin new toyota",1,0.000186601977980967,0.25
"spankin new toyota sienna",1,0.000186601977980967,0.25
"new toyota sienna se",1,0.000186601977980967,0.25
"physical therapy today measured",1,0.000186601977980967,0.25
"sarkozy kissing frau merkel",1,0.000186601977980967,0.25
"poster will prompt carla",1,0.000186601977980967,0.25
"luscious thighs around sarko",1,0.000186601977980967,0.25
"inland marine policy may",1,0.000186601977980967,0.25
"current business policy may",1,0.000186601977980967,0.25
"business policy may also",1,0.000186601977980967,0.25
"fizz less orange drink",1,0.000186601977980967,0.25
"plucky girl cut jason's",1,0.000186601977980967,0.25
"girl cut jason's mother's",1,0.000186601977980967,0.25
"cut jason's mother's head",1,0.000186601977980967,0.25
"located near 42nd street",1,0.000186601977980967,0.25
"fun single elimination bracket",1,0.000186601977980967,0.25
"single elimination bracket style",1,0.000186601977980967,0.25
"elimination bracket style tournament",1,0.000186601977980967,0.25
"bracket style tournament pre",1,0.000186601977980967,0.25
"style tournament pre registration",1,0.000186601977980967,0.25
"offended attorney john c",1,0.000186601977980967,0.25
"attorney john c provost",1,0.000186601977980967,0.25
"john c provost said",1,0.000186601977980967,0.25
"holmes chronicles embracing doyle's",1,0.000186601977980967,0.25
"chronicles embracing doyle's style",1,0.000186601977980967,0.25
"charleston south carolina home",1,0.000186601977980967,0.25
"downtown area gotta get",1,0.000186601977980967,0.25
"pretty sure freddy mercury",1,0.000186601977980967,0.25
"politicians may actually may",1,0.000186601977980967,0.25
"caffeine alcohol fast food",1,0.000186601977980967,0.25
"old 6th street kinko's",1,0.000186601977980967,0.25
"quirky shapes ambitious designs",1,0.000186601977980967,0.25
"shapes ambitious designs new",1,0.000186601977980967,0.25
"ambitious designs new materials",1,0.000186601977980967,0.25
"two button wool suit",1,0.000186601977980967,0.25
"charming business gray lighter",1,0.000186601977980967,0.25
"dusky charcoal typically found",1,0.000186601977980967,0.25
"waves back awkwardly blushes",1,0.000186601977980967,0.25
"slinks away suddenly things",1,0.000186601977980967,0.25
"away suddenly things start",1,0.000186601977980967,0.25
"suddenly things start clicking",1,0.000186601977980967,0.25
"past week around noon",1,0.000186601977980967,0.25
"amazingly dustless patio table",1,0.000186601977980967,0.25
"grim faced british expats",1,0.000186601977980967,0.25
"faced british expats queuing",1,0.000186601977980967,0.25
"absurd belgian bureaucracy basically",1,0.000186601977980967,0.25
"control still know feminine",1,0.000186601977980967,0.25
"still know feminine wisdom",1,0.000186601977980967,0.25
"know feminine wisdom despite",1,0.000186601977980967,0.25
"feminine wisdom despite modern",1,0.000186601977980967,0.25
"wisdom despite modern man's",1,0.000186601977980967,0.25
"despite modern man's furious",1,0.000186601977980967,0.25
"set default one currently",1,0.000186601977980967,0.25
"similar intelligent integrative faculties",1,0.000186601977980967,0.25
"intelligent integrative faculties point",1,0.000186601977980967,0.25
"always use tacky glue",1,0.000186601977980967,0.25
"national study called transit",1,0.000186601977980967,0.25
"study called transit cooperative",1,0.000186601977980967,0.25
"called transit cooperative research",1,0.000186601977980967,0.25
"transit cooperative research project",1,0.000186601977980967,0.25
"cooperative research project b",1,0.000186601977980967,0.25
"research project b strategy",1,0.000186601977980967,0.25
"project b strategy guide",1,0.000186601977980967,0.25
"disabilities dredf's research partners",1,0.000186601977980967,0.25
"getting ready right now",1,0.000186601977980967,0.25
"widely circulated western military",1,0.000186601977980967,0.25
"circulated western military resources",1,0.000186601977980967,0.25
"endangered several pro western",1,0.000186601977980967,0.25
"pk blair walsh georgia",1,0.000186601977980967,0.25
"keyhole dress showcasing several",1,0.000186601977980967,0.25
"dress showcasing several vertebrae",1,0.000186601977980967,0.25
"observer's focus bang right",1,0.000186601977980967,0.25
"focus bang right onto",1,0.000186601977980967,0.25
"current postal ballot system",1,0.000186601977980967,0.25
"postal ballot system must",1,0.000186601977980967,0.25
"malaysian citizens living abroad",1,0.000186601977980967,0.25
"polling day police military",1,0.000186601977980967,0.25
"must vote normally like",1,0.000186601977980967,0.25
"sighed loudly several times",1,0.000186601977980967,0.25
"black trouser jeans left",1,0.000186601977980967,0.25
"male doctor may legally",1,0.000186601977980967,0.25
"doctor may legally examine",1,0.000186601977980967,0.25
"stage door us gregory",1,0.000186601977980967,0.25
"door us gregory la",1,0.000186601977980967,0.25
"us gregory la cava",1,0.000186601977980967,0.25
"x 1047pkbk sexy bra",1,0.000186601977980967,0.25
"1047pkbk sexy bra set",1,0.000186601977980967,0.25
"earth cuba gooding jr",1,0.000186601977980967,0.25
"cuba gooding jr hardwired",1,0.000186601977980967,0.25
"rather noir meets occult",1,0.000186601977980967,0.25
"noir meets occult type",1,0.000186601977980967,0.25
"really old school gothic",1,0.000186601977980967,0.25
"old school gothic horror",1,0.000186601977980967,0.25
"school gothic horror doug",1,0.000186601977980967,0.25
"gothic horror doug bradley",1,0.000186601977980967,0.25
"will cover topics ranging",1,0.000186601977980967,0.25
"malaysia's satellite broadcaster astro",1,0.000186601977980967,0.25
"letter past due time",1,0.000186601977980967,0.25
"elite schools politically connected",1,0.000186601977980967,0.25
"previous livings either sucking",1,0.000186601977980967,0.25
"others harvard law review",1,0.000186601977980967,0.25
"vision sustainable community recognition",1,0.000186601977980967,0.25
"sustainable community recognition award",1,0.000186601977980967,0.25
"community recognition award two",1,0.000186601977980967,0.25
"recognition award two years",1,0.000186601977980967,0.25
"award two years ago",1,0.000186601977980967,0.25
"two years ago said",1,0.000186601977980967,0.25
"military industrial complex right",1,0.000186601977980967,0.25
"settlement included two provisions",1,0.000186601977980967,0.25
"included two provisions first",1,0.000186601977980967,0.25
"two provisions first prince",1,0.000186601977980967,0.25
"provisions first prince george's",1,0.000186601977980967,0.25
"first prince george's county",1,0.000186601977980967,0.25
"prince george's county law",1,0.000186601977980967,0.25
"george's county law enforcement",1,0.000186601977980967,0.25
"county law enforcement must",1,0.000186601977980967,0.25
"law enforcement must change",1,0.000186601977980967,0.25
"use swat teams second",1,0.000186601977980967,0.25
"annotated works cited project",1,0.000186601977980967,0.25
"finished last night sorry",1,0.000186601977980967,0.25
"behaved like proper tourists",1,0.000186601977980967,0.25
"busses http www citysightseeing",1,0.000186601977980967,0.25
"http www citysightseeing co",1,0.000186601977980967,0.25
"www citysightseeing co za",1,0.000186601977980967,0.25
"significant common sense tells",1,0.000186601977980967,0.25
"call small sweet peppers",1,0.000186601977980967,0.25
"course spring will bring",1,0.000186601977980967,0.25
"spring will bring us",1,0.000186601977980967,0.25
"will bring us even",1,0.000186601977980967,0.25
"consumption berries watermelon peaches",1,0.000186601977980967,0.25
"berries watermelon peaches oh",1,0.000186601977980967,0.25
"lee strasberg's actor's studio",1,0.000186601977980967,0.25
"strasberg's actor's studio alongside",1,0.000186601977980967,0.25
"actor's studio alongside jack",1,0.000186601977980967,0.25
"studio alongside jack nicholson",1,0.000186601977980967,0.25
"alongside jack nicholson bruce",1,0.000186601977980967,0.25
"jack nicholson bruce dern",1,0.000186601977980967,0.25
"nicholson bruce dern diane",1,0.000186601977980967,0.25
"bruce dern diane ladd",1,0.000186601977980967,0.25
"s approached jaglom worked",1,0.000186601977980967,0.25
"dennis hopper's seminal culture",1,0.000186601977980967,0.25
"hopper's seminal culture blast",1,0.000186601977980967,0.25
"seminal culture blast easy",1,0.000186601977980967,0.25
"culture blast easy rider",1,0.000186601977980967,0.25
"roger corman produced psych",1,0.000186601977980967,0.25
"company slowly walking behind",1,0.000186601977980967,0.25
"spellbinders large classic oval",1,0.000186601977980967,0.25
"large classic oval die",1,0.000186601977980967,0.25
"classic oval die set",1,0.000186601977980967,0.25
"oval die set aside",1,0.000186601977980967,0.25
"spring borders centers contains",1,0.000186601977980967,0.25
"borders centers contains different",1,0.000186601977980967,0.25
"centers contains different floral",1,0.000186601977980967,0.25
"contains different floral images",1,0.000186601977980967,0.25
"different floral images decorative",1,0.000186601977980967,0.25
"floral images decorative borders",1,0.000186601977980967,0.25
"easily mixed matched allowing",1,0.000186601977980967,0.25
"also made several dishes",1,0.000186601977980967,0.25
"kind hard working cowboys",1,0.000186601977980967,0.25
"hard working cowboys eat",1,0.000186601977980967,0.25
"hard working southern boy",1,0.000186601977980967,0.25
"good home cooked meal",1,0.000186601977980967,0.25
"home cooked meal ree's",1,0.000186601977980967,0.25
"cooked meal ree's recipes",1,0.000186601977980967,0.25
"meal ree's recipes come",1,0.000186601977980967,0.25
"soft peachy glow brun",1,0.000186601977980967,0.25
"peachy glow brun rose",1,0.000186601977980967,0.25
"glow brun rose combined",1,0.000186601977980967,0.25
"lumiere sculptee de chanel",1,0.000186601977980967,0.25
"sculptee de chanel highlighter",1,0.000186601977980967,0.25
"can use regular flour",1,0.000186601977980967,0.25
"small town just outside",1,0.000186601977980967,0.25
"town just outside memphis",1,0.000186601977980967,0.25
"loosely knit blues group",1,0.000186601977980967,0.25
"johnny ace b b",1,0.000186601977980967,0.25
"ace b b king",1,0.000186601977980967,0.25
"b king junior parker",1,0.000186601977980967,0.25
"bunny slippers women going",1,0.000186601977980967,0.25
"slippers women going commando",1,0.000186601977980967,0.25
"balls ying yang twins",1,0.000186601977980967,0.25
"gets girls dancing like",1,0.000186601977980967,0.25
"girls dancing like strippers",1,0.000186601977980967,0.25
"skinny white ginger kids",1,0.000186601977980967,0.25
"israel goes well beyond",1,0.000186601977980967,0.25
"goes well beyond criticism",1,0.000186601977980967,0.25
"mid 80s oh yes",1,0.000186601977980967,0.25
"80s oh yes unless",1,0.000186601977980967,0.25
"free nelson mandela thingy",1,0.000186601977980967,0.25
"prime mainstream pop years",1,0.000186601977980967,0.25
"door facing bourbon street",1,0.000186601977980967,0.25
"facing bourbon street opened",1,0.000186601977980967,0.25
"beautiful black woman entered",1,0.000186601977980967,0.25
"black woman entered peter",1,0.000186601977980967,0.25
"probably get bored really",1,0.000186601977980967,0.25
"get bored really fast",1,0.000186601977980967,0.25
"catholic social justice lobby",1,0.000186601977980967,0.25
"social justice lobby network",1,0.000186601977980967,0.25
"justice lobby network played",1,0.000186601977980967,0.25
"obama administration's health care",1,0.000186601977980967,0.25
"administration's health care overhaul",1,0.000186601977980967,0.25
"health care overhaul despite",1,0.000186601977980967,0.25
"also supported president barack",1,0.000186601977980967,0.25
"supported president barack obama's",1,0.000186601977980967,0.25
"bona fide bigfoot conference",1,0.000186601977980967,0.25
"possible sasquatch hair sample",1,0.000186601977980967,0.25
"drink green chile beer",1,0.000186601977980967,0.25
"blog land will think",1,0.000186601977980967,0.25
"talented creative card crew",1,0.000186601977980967,0.25
"make amends now lying",1,0.000186601977980967,0.25
"amends now lying equals",1,0.000186601977980967,0.25
